,item_code,item,transaction,datetime,dayofweek,month,hour
12772,55,Medialuna,6031,2017-02-05 09:32:30,6,2,9
12773,23,Coffee,6032,2017-02-05 09:33:57,6,2,9
12774,11,Bread,6032,2017-02-05 09:33:57,6,2,9
12775,48,Hot chocolate,6033,2017-02-05 09:55:27,6,2,9
12776,11,Bread,6034,2017-02-05 10:10:23,6,2,10
12777,84,Tea,6035,2017-02-05 10:20:03,6,2,10
12778,84,Tea,6035,2017-02-05 10:20:03,6,2,10
12779,66,Pastry,6035,2017-02-05 10:20:03,6,2,10
12780,66,Pastry,6035,2017-02-05 10:20:03,6,2,10
12781,11,Bread,6036,2017-02-05 10:28:25,6,2,10
12782,11,Bread,6036,2017-02-05 10:28:25,6,2,10
12783,23,Coffee,6037,2017-02-05 10:29:30,6,2,10
12784,23,Coffee,6037,2017-02-05 10:29:30,6,2,10
12785,84,Tea,6037,2017-02-05 10:29:30,6,2,10
12786,23,Coffee,6038,2017-02-05 10:31:33,6,2,10
12787,23,Coffee,6038,2017-02-05 10:31:33,6,2,10
12788,48,Hot chocolate,6038,2017-02-05 10:31:33,6,2,10
12789,48,Hot chocolate,6038,2017-02-05 10:31:33,6,2,10
12790,55,Medialuna,6038,2017-02-05 10:31:33,6,2,10
12791,76,Scone,6038,2017-02-05 10:31:33,6,2,10
12792,2,Alfajores,6038,2017-02-05 10:31:33,6,2,10
12793,62,NONE,6038,2017-02-05 10:31:33,6,2,10
12794,80,Spanish Brunch,6038,2017-02-05 10:31:33,6,2,10
12795,11,Bread,6039,2017-02-05 10:35:44,6,2,10
12796,62,NONE,6040,2017-02-05 10:49:43,6,2,10
12797,23,Coffee,6040,2017-02-05 10:49:43,6,2,10
12798,23,Coffee,6040,2017-02-05 10:49:43,6,2,10
12799,2,Alfajores,6040,2017-02-05 10:49:43,6,2,10
12800,26,Cookies,6040,2017-02-05 10:49:43,6,2,10
12801,74,Sandwich,6041,2017-02-05 11:06:01,6,2,11
12802,74,Sandwich,6041,2017-02-05 11:06:01,6,2,11
12803,23,Coffee,6041,2017-02-05 11:06:01,6,2,11
12804,76,Scone,6041,2017-02-05 11:06:01,6,2,11
12805,76,Scone,6042,2017-02-05 11:28:10,6,2,11
12806,23,Coffee,6042,2017-02-05 11:28:10,6,2,11
12807,23,Coffee,6042,2017-02-05 11:28:10,6,2,11
12808,23,Coffee,6042,2017-02-05 11:28:10,6,2,11
12809,23,Coffee,6043,2017-02-05 11:33:40,6,2,11
12810,48,Hot chocolate,6043,2017-02-05 11:33:40,6,2,11
12811,37,Farm House,6043,2017-02-05 11:33:40,6,2,11
12812,11,Bread,6044,2017-02-05 11:51:24,6,2,11
12813,23,Coffee,6044,2017-02-05 11:51:24,6,2,11
12814,23,Coffee,6044,2017-02-05 11:51:24,6,2,11
12815,48,Hot chocolate,6045,2017-02-05 11:58:01,6,2,11
12816,48,Hot chocolate,6045,2017-02-05 11:58:01,6,2,11
12817,23,Coffee,6045,2017-02-05 11:58:01,6,2,11
12818,23,Coffee,6045,2017-02-05 11:58:01,6,2,11
12819,23,Coffee,6045,2017-02-05 11:58:01,6,2,11
12820,26,Cookies,6045,2017-02-05 11:58:01,6,2,11
12821,26,Cookies,6045,2017-02-05 11:58:01,6,2,11
12822,14,Brownie,6045,2017-02-05 11:58:01,6,2,11
12823,66,Pastry,6045,2017-02-05 11:58:01,6,2,11
12824,6,Baguette,6045,2017-02-05 11:58:01,6,2,11
12825,23,Coffee,6046,2017-02-05 11:58:44,6,2,11
12826,15,Cake,6046,2017-02-05 11:58:44,6,2,11
12827,23,Coffee,6047,2017-02-05 12:00:34,6,2,12
12828,62,NONE,6047,2017-02-05 12:00:34,6,2,12
12829,23,Coffee,6048,2017-02-05 12:04:32,6,2,12
12830,23,Coffee,6048,2017-02-05 12:04:32,6,2,12
12831,23,Coffee,6048,2017-02-05 12:04:32,6,2,12
12832,84,Tea,6048,2017-02-05 12:04:32,6,2,12
12833,55,Medialuna,6048,2017-02-05 12:04:32,6,2,12
12834,55,Medialuna,6048,2017-02-05 12:04:32,6,2,12
12835,26,Cookies,6048,2017-02-05 12:04:32,6,2,12
12836,26,Cookies,6048,2017-02-05 12:04:32,6,2,12
12837,11,Bread,6049,2017-02-05 12:07:51,6,2,12
12838,40,Fudge,6049,2017-02-05 12:07:51,6,2,12
12839,2,Alfajores,6049,2017-02-05 12:07:51,6,2,12
12840,23,Coffee,6050,2017-02-05 12:09:41,6,2,12
12841,84,Tea,6050,2017-02-05 12:09:41,6,2,12
12842,74,Sandwich,6050,2017-02-05 12:09:41,6,2,12
12843,80,Spanish Brunch,6051,2017-02-05 12:10:23,6,2,12
12844,11,Bread,6051,2017-02-05 12:10:23,6,2,12
12845,15,Cake,6052,2017-02-05 12:22:47,6,2,12
12846,2,Alfajores,6052,2017-02-05 12:22:47,6,2,12
12847,11,Bread,6053,2017-02-05 12:31:43,6,2,12
12848,23,Coffee,6054,2017-02-05 12:32:24,6,2,12
12849,23,Coffee,6054,2017-02-05 12:32:24,6,2,12
12850,11,Bread,6054,2017-02-05 12:32:24,6,2,12
12851,66,Pastry,6054,2017-02-05 12:32:24,6,2,12
12852,73,Salad,6055,2017-02-05 12:35:49,6,2,12
12853,23,Coffee,6055,2017-02-05 12:35:49,6,2,12
12854,23,Coffee,6055,2017-02-05 12:35:49,6,2,12
12855,23,Coffee,6056,2017-02-05 12:58:48,6,2,12
12856,23,Coffee,6056,2017-02-05 12:58:48,6,2,12
12857,23,Coffee,6056,2017-02-05 12:58:48,6,2,12
12858,11,Bread,6056,2017-02-05 12:58:48,6,2,12
12859,26,Cookies,6056,2017-02-05 12:58:48,6,2,12
12860,2,Alfajores,6056,2017-02-05 12:58:48,6,2,12
12861,74,Sandwich,6056,2017-02-05 12:58:48,6,2,12
12862,74,Sandwich,6056,2017-02-05 12:58:48,6,2,12
12863,23,Coffee,6057,2017-02-05 13:03:18,6,2,13
12864,23,Coffee,6057,2017-02-05 13:03:18,6,2,13
12865,66,Pastry,6057,2017-02-05 13:03:18,6,2,13
12866,11,Bread,6057,2017-02-05 13:03:18,6,2,13
12867,23,Coffee,6058,2017-02-05 13:08:10,6,2,13
12868,66,Pastry,6058,2017-02-05 13:08:10,6,2,13
12869,74,Sandwich,6059,2017-02-05 13:17:15,6,2,13
12870,23,Coffee,6059,2017-02-05 13:17:15,6,2,13
12871,25,Coke,6059,2017-02-05 13:17:15,6,2,13
12872,11,Bread,6061,2017-02-05 13:29:19,6,2,13
12873,76,Scone,6061,2017-02-05 13:29:19,6,2,13
12874,2,Alfajores,6061,2017-02-05 13:29:19,6,2,13
12875,14,Brownie,6062,2017-02-05 13:30:54,6,2,13
12876,11,Bread,6062,2017-02-05 13:30:54,6,2,13
12877,75,Scandinavian,6062,2017-02-05 13:30:54,6,2,13
12878,23,Coffee,6063,2017-02-05 13:54:48,6,2,13
12879,15,Cake,6063,2017-02-05 13:54:48,6,2,13
12880,11,Bread,6063,2017-02-05 13:54:48,6,2,13
12881,15,Cake,6064,2017-02-05 13:56:55,6,2,13
12882,66,Pastry,6064,2017-02-05 13:56:55,6,2,13
12883,11,Bread,6064,2017-02-05 13:56:55,6,2,13
12884,26,Cookies,6065,2017-02-05 14:05:37,6,2,14
12885,15,Cake,6065,2017-02-05 14:05:37,6,2,14
12886,48,Hot chocolate,6066,2017-02-05 14:07:29,6,2,14
12887,84,Tea,6066,2017-02-05 14:07:29,6,2,14
12888,2,Alfajores,6066,2017-02-05 14:07:29,6,2,14
12889,11,Bread,6067,2017-02-05 14:19:47,6,2,14
12890,23,Coffee,6067,2017-02-05 14:19:47,6,2,14
12891,23,Coffee,6067,2017-02-05 14:19:47,6,2,14
12892,26,Cookies,6067,2017-02-05 14:19:47,6,2,14
12893,15,Cake,6067,2017-02-05 14:19:47,6,2,14
12894,75,Scandinavian,6068,2017-02-05 14:25:22,6,2,14
12895,23,Coffee,6070,2017-02-05 14:32:55,6,2,14
12896,23,Coffee,6070,2017-02-05 14:32:55,6,2,14
12897,15,Cake,6070,2017-02-05 14:32:55,6,2,14
12898,2,Alfajores,6070,2017-02-05 14:32:55,6,2,14
12899,23,Coffee,6071,2017-02-05 14:36:04,6,2,14
12900,18,Chicken Stew,6071,2017-02-05 14:36:04,6,2,14
12901,74,Sandwich,6071,2017-02-05 14:36:04,6,2,14
12902,40,Fudge,6071,2017-02-05 14:36:04,6,2,14
12903,23,Coffee,6072,2017-02-05 14:42:35,6,2,14
12904,74,Sandwich,6072,2017-02-05 14:42:35,6,2,14
12905,40,Fudge,6072,2017-02-05 14:42:35,6,2,14
12906,6,Baguette,6073,2017-02-05 14:50:49,6,2,14
12907,23,Coffee,6073,2017-02-05 14:50:49,6,2,14
12908,84,Tea,6073,2017-02-05 14:50:49,6,2,14
12909,15,Cake,6073,2017-02-05 14:50:49,6,2,14
12910,23,Coffee,6074,2017-02-05 14:57:57,6,2,14
12911,84,Tea,6074,2017-02-05 14:57:57,6,2,14
12912,84,Tea,6075,2017-02-05 15:03:20,6,2,15
12913,11,Bread,6075,2017-02-05 15:03:20,6,2,15
12914,11,Bread,6076,2017-02-05 15:18:02,6,2,15
12915,23,Coffee,6077,2017-02-05 15:21:24,6,2,15
12916,84,Tea,6078,2017-02-05 15:44:59,6,2,15
12917,23,Coffee,6078,2017-02-05 15:44:59,6,2,15
12918,74,Sandwich,6078,2017-02-05 15:44:59,6,2,15
12919,74,Sandwich,6078,2017-02-05 15:44:59,6,2,15
12920,11,Bread,6078,2017-02-05 15:44:59,6,2,15
12921,11,Bread,6079,2017-02-05 15:46:48,6,2,15
12922,80,Spanish Brunch,6080,2017-02-05 15:54:11,6,2,15
12923,18,Chicken Stew,6080,2017-02-05 15:54:11,6,2,15
12924,23,Coffee,6080,2017-02-05 15:54:11,6,2,15
12925,23,Coffee,6081,2017-02-05 15:54:41,6,2,15
12926,23,Coffee,6081,2017-02-05 15:54:41,6,2,15
12927,23,Coffee,6081,2017-02-05 15:54:41,6,2,15
12928,26,Cookies,6081,2017-02-05 15:54:41,6,2,15
12929,15,Cake,6081,2017-02-05 15:54:41,6,2,15
12930,48,Hot chocolate,6082,2017-02-05 15:56:23,6,2,15
12931,48,Hot chocolate,6082,2017-02-05 15:56:23,6,2,15
12932,11,Bread,6082,2017-02-05 15:56:23,6,2,15
12933,23,Coffee,6082,2017-02-05 15:56:23,6,2,15
12934,23,Coffee,6084,2017-02-06 08:29:57,0,2,8
12935,23,Coffee,6084,2017-02-06 08:29:57,0,2,8
12936,23,Coffee,6084,2017-02-06 08:29:57,0,2,8
12937,11,Bread,6085,2017-02-06 08:30:54,0,2,8
12938,11,Bread,6085,2017-02-06 08:30:54,0,2,8
12939,84,Tea,6086,2017-02-06 08:58:26,0,2,8
12940,55,Medialuna,6086,2017-02-06 08:58:26,0,2,8
12941,23,Coffee,6087,2017-02-06 09:03:39,0,2,9
12942,11,Bread,6088,2017-02-06 09:09:46,0,2,9
12943,11,Bread,6088,2017-02-06 09:09:46,0,2,9
12944,11,Bread,6089,2017-02-06 09:11:12,0,2,9
12945,23,Coffee,6089,2017-02-06 09:11:12,0,2,9
12946,23,Coffee,6090,2017-02-06 09:33:29,0,2,9
12947,84,Tea,6091,2017-02-06 09:34:11,0,2,9
12948,11,Bread,6092,2017-02-06 09:39:04,0,2,9
12949,23,Coffee,6093,2017-02-06 09:53:53,0,2,9
12950,66,Pastry,6093,2017-02-06 09:53:53,0,2,9
12951,23,Coffee,6094,2017-02-06 09:54:07,0,2,9
12952,6,Baguette,6095,2017-02-06 10:10:14,0,2,10
12953,11,Bread,6095,2017-02-06 10:10:14,0,2,10
12954,66,Pastry,6095,2017-02-06 10:10:14,0,2,10
12955,66,Pastry,6096,2017-02-06 10:11:27,0,2,10
12956,66,Pastry,6096,2017-02-06 10:11:27,0,2,10
12957,26,Cookies,6097,2017-02-06 10:18:37,0,2,10
12958,23,Coffee,6097,2017-02-06 10:18:37,0,2,10
12959,23,Coffee,6098,2017-02-06 10:19:34,0,2,10
12960,74,Sandwich,6098,2017-02-06 10:19:34,0,2,10
12961,49,Jam,6099,2017-02-06 10:40:25,0,2,10
12962,11,Bread,6099,2017-02-06 10:40:25,0,2,10
12963,66,Pastry,6099,2017-02-06 10:40:25,0,2,10
12964,23,Coffee,6100,2017-02-06 10:41:06,0,2,10
12965,23,Coffee,6101,2017-02-06 10:49:13,0,2,10
12966,23,Coffee,6102,2017-02-06 10:50:29,0,2,10
12967,55,Medialuna,6102,2017-02-06 10:50:29,0,2,10
12968,26,Cookies,6103,2017-02-06 10:56:19,0,2,10
12969,11,Bread,6103,2017-02-06 10:56:19,0,2,10
12970,37,Farm House,6103,2017-02-06 10:56:19,0,2,10
12971,11,Bread,6104,2017-02-06 11:35:13,0,2,11
12972,15,Cake,6104,2017-02-06 11:35:13,0,2,11
12973,23,Coffee,6105,2017-02-06 11:44:41,0,2,11
12974,11,Bread,6107,2017-02-06 11:52:10,0,2,11
12975,23,Coffee,6108,2017-02-06 11:53:23,0,2,11
12976,66,Pastry,6108,2017-02-06 11:53:23,0,2,11
12977,23,Coffee,6109,2017-02-06 11:57:28,0,2,11
12978,23,Coffee,6110,2017-02-06 12:00:50,0,2,12
12979,23,Coffee,6110,2017-02-06 12:00:50,0,2,12
12980,88,Toast,6110,2017-02-06 12:00:50,0,2,12
12981,11,Bread,6111,2017-02-06 12:03:20,0,2,12
12982,23,Coffee,6112,2017-02-06 12:15:42,0,2,12
12983,48,Hot chocolate,6113,2017-02-06 12:31:44,0,2,12
12984,23,Coffee,6113,2017-02-06 12:31:44,0,2,12
12985,88,Toast,6113,2017-02-06 12:31:44,0,2,12
12986,11,Bread,6114,2017-02-06 12:31:57,0,2,12
12987,23,Coffee,6115,2017-02-06 12:34:37,0,2,12
12988,84,Tea,6115,2017-02-06 12:34:37,0,2,12
12989,15,Cake,6115,2017-02-06 12:34:37,0,2,12
12990,76,Scone,6115,2017-02-06 12:34:37,0,2,12
12991,66,Pastry,6116,2017-02-06 12:46:20,0,2,12
12992,11,Bread,6117,2017-02-06 12:48:56,0,2,12
12993,11,Bread,6117,2017-02-06 12:48:56,0,2,12
12994,74,Sandwich,6117,2017-02-06 12:48:56,0,2,12
12995,6,Baguette,6118,2017-02-06 13:03:11,0,2,13
12996,11,Bread,6119,2017-02-06 13:04:40,0,2,13
12997,11,Bread,6120,2017-02-06 13:26:48,0,2,13
12998,74,Sandwich,6121,2017-02-06 13:28:11,0,2,13
12999,23,Coffee,6122,2017-02-06 13:29:02,0,2,13
13000,79,Soup,6123,2017-02-06 13:31:58,0,2,13
13001,23,Coffee,6123,2017-02-06 13:31:58,0,2,13
13002,23,Coffee,6124,2017-02-06 13:49:08,0,2,13
13003,62,NONE,6124,2017-02-06 13:49:08,0,2,13
13004,89,Truffles,6125,2017-02-06 14:01:52,0,2,14
13005,76,Scone,6125,2017-02-06 14:01:52,0,2,14
13006,23,Coffee,6126,2017-02-06 14:05:37,0,2,14
13007,57,Mineral water,6126,2017-02-06 14:05:37,0,2,14
13008,74,Sandwich,6126,2017-02-06 14:05:37,0,2,14
13009,80,Spanish Brunch,6126,2017-02-06 14:05:37,0,2,14
13010,2,Alfajores,6126,2017-02-06 14:05:37,0,2,14
13011,89,Truffles,6126,2017-02-06 14:05:37,0,2,14
13012,84,Tea,6126,2017-02-06 14:05:37,0,2,14
13013,11,Bread,6127,2017-02-06 14:07:17,0,2,14
13014,23,Coffee,6127,2017-02-06 14:07:17,0,2,14
13015,62,NONE,6127,2017-02-06 14:07:17,0,2,14
13016,11,Bread,6129,2017-02-06 14:09:29,0,2,14
13017,40,Fudge,6129,2017-02-06 14:09:29,0,2,14
13018,40,Fudge,6129,2017-02-06 14:09:29,0,2,14
13019,40,Fudge,6130,2017-02-06 14:25:31,0,2,14
13020,89,Truffles,6131,2017-02-06 14:52:34,0,2,14
13021,15,Cake,6132,2017-02-06 14:54:04,0,2,14
13022,23,Coffee,6133,2017-02-06 14:58:09,0,2,14
13023,15,Cake,6133,2017-02-06 14:58:09,0,2,14
13024,51,Juice,6133,2017-02-06 14:58:09,0,2,14
13025,89,Truffles,6134,2017-02-06 15:12:19,0,2,15
13026,23,Coffee,6134,2017-02-06 15:12:19,0,2,15
13027,74,Sandwich,6134,2017-02-06 15:12:19,0,2,15
13028,80,Spanish Brunch,6134,2017-02-06 15:12:19,0,2,15
13029,14,Brownie,6134,2017-02-06 15:12:19,0,2,15
13030,55,Medialuna,6135,2017-02-06 15:15:10,0,2,15
13031,84,Tea,6135,2017-02-06 15:15:10,0,2,15
13032,14,Brownie,6135,2017-02-06 15:15:10,0,2,15
13033,84,Tea,6135,2017-02-06 15:15:10,0,2,15
13034,79,Soup,6135,2017-02-06 15:15:10,0,2,15
13035,79,Soup,6135,2017-02-06 15:15:10,0,2,15
13036,23,Coffee,6136,2017-02-06 15:15:51,0,2,15
13037,15,Cake,6136,2017-02-06 15:15:51,0,2,15
13038,18,Chicken Stew,6136,2017-02-06 15:15:51,0,2,15
13039,84,Tea,6137,2017-02-06 15:34:04,0,2,15
13040,15,Cake,6137,2017-02-06 15:34:04,0,2,15
13041,11,Bread,6138,2017-02-06 15:34:54,0,2,15
13042,26,Cookies,6139,2017-02-06 15:42:17,0,2,15
13043,84,Tea,6139,2017-02-06 15:42:17,0,2,15
13044,84,Tea,6139,2017-02-06 15:42:17,0,2,15
13045,23,Coffee,6140,2017-02-06 15:45:24,0,2,15
13046,51,Juice,6140,2017-02-06 15:45:24,0,2,15
13047,2,Alfajores,6140,2017-02-06 15:45:24,0,2,15
13048,11,Bread,6141,2017-02-06 15:45:52,0,2,15
13049,14,Brownie,6142,2017-02-06 15:46:51,0,2,15
13050,23,Coffee,6142,2017-02-06 15:46:51,0,2,15
13051,23,Coffee,6142,2017-02-06 15:46:51,0,2,15
13052,51,Juice,6142,2017-02-06 15:46:51,0,2,15
13053,37,Farm House,6142,2017-02-06 15:46:51,0,2,15
13054,51,Juice,6143,2017-02-06 15:48:36,0,2,15
13055,26,Cookies,6143,2017-02-06 15:48:36,0,2,15
13056,14,Brownie,6143,2017-02-06 15:48:36,0,2,15
13057,84,Tea,6143,2017-02-06 15:48:36,0,2,15
13058,23,Coffee,6144,2017-02-06 15:50:30,0,2,15
13059,15,Cake,6144,2017-02-06 15:50:30,0,2,15
13060,14,Brownie,6144,2017-02-06 15:50:30,0,2,15
13061,23,Coffee,6145,2017-02-06 15:51:59,0,2,15
13062,23,Coffee,6146,2017-02-06 16:24:36,0,2,16
13063,76,Scone,6146,2017-02-06 16:24:36,0,2,16
13064,84,Tea,6147,2017-02-06 16:37:37,0,2,16
13065,14,Brownie,6147,2017-02-06 16:37:37,0,2,16
13066,88,Toast,6147,2017-02-06 16:37:37,0,2,16
13067,11,Bread,6148,2017-02-06 17:07:50,0,2,17
13068,66,Pastry,6149,2017-02-06 17:20:47,0,2,17
13069,55,Medialuna,6149,2017-02-06 17:20:47,0,2,17
13070,48,Hot chocolate,6149,2017-02-06 17:20:47,0,2,17
13071,23,Coffee,6149,2017-02-06 17:20:47,0,2,17
13072,11,Bread,6150,2017-02-07 08:39:43,1,2,8
13073,74,Sandwich,6151,2017-02-07 08:54:43,1,2,8
13074,23,Coffee,6151,2017-02-07 08:54:43,1,2,8
13075,11,Bread,6152,2017-02-07 09:04:47,1,2,9
13076,37,Farm House,6152,2017-02-07 09:04:47,1,2,9
13077,48,Hot chocolate,6153,2017-02-07 09:20:13,1,2,9
13078,48,Hot chocolate,6154,2017-02-07 09:20:47,1,2,9
13079,48,Hot chocolate,6155,2017-02-07 09:21:15,1,2,9
13080,84,Tea,6156,2017-02-07 09:29:22,1,2,9
13081,88,Toast,6156,2017-02-07 09:29:22,1,2,9
13082,6,Baguette,6156,2017-02-07 09:29:22,1,2,9
13083,23,Coffee,6157,2017-02-07 09:51:29,1,2,9
13084,75,Scandinavian,6158,2017-02-07 10:13:58,1,2,10
13085,11,Bread,6158,2017-02-07 10:13:58,1,2,10
13086,63,Nomad bag,6158,2017-02-07 10:13:58,1,2,10
13087,11,Bread,6159,2017-02-07 10:17:13,1,2,10
13088,11,Bread,6160,2017-02-07 10:20:21,1,2,10
13089,66,Pastry,6160,2017-02-07 10:20:21,1,2,10
13090,11,Bread,6161,2017-02-07 10:28:30,1,2,10
13091,23,Coffee,6162,2017-02-07 10:31:27,1,2,10
13092,23,Coffee,6162,2017-02-07 10:31:27,1,2,10
13093,23,Coffee,6163,2017-02-07 10:33:42,1,2,10
13094,23,Coffee,6163,2017-02-07 10:33:42,1,2,10
13095,15,Cake,6163,2017-02-07 10:33:42,1,2,10
13096,11,Bread,6163,2017-02-07 10:33:42,1,2,10
13097,23,Coffee,6164,2017-02-07 10:51:55,1,2,10
13098,23,Coffee,6164,2017-02-07 10:51:55,1,2,10
13099,23,Coffee,6165,2017-02-07 10:56:03,1,2,10
13100,66,Pastry,6165,2017-02-07 10:56:03,1,2,10
13101,14,Brownie,6165,2017-02-07 10:56:03,1,2,10
13102,23,Coffee,6166,2017-02-07 10:59:21,1,2,10
13103,66,Pastry,6166,2017-02-07 10:59:21,1,2,10
13104,11,Bread,6167,2017-02-07 11:02:19,1,2,11
13105,73,Salad,6168,2017-02-07 11:04:36,1,2,11
13106,23,Coffee,6169,2017-02-07 11:07:33,1,2,11
13107,11,Bread,6170,2017-02-07 11:26:48,1,2,11
13108,23,Coffee,6170,2017-02-07 11:26:48,1,2,11
13109,23,Coffee,6171,2017-02-07 11:43:00,1,2,11
13110,23,Coffee,6171,2017-02-07 11:43:00,1,2,11
13111,15,Cake,6171,2017-02-07 11:43:00,1,2,11
13112,2,Alfajores,6171,2017-02-07 11:43:00,1,2,11
13113,23,Coffee,6172,2017-02-07 11:44:58,1,2,11
13114,23,Coffee,6173,2017-02-07 11:47:01,1,2,11
13115,11,Bread,6173,2017-02-07 11:47:01,1,2,11
13116,32,Eggs,6173,2017-02-07 11:47:01,1,2,11
13117,84,Tea,6174,2017-02-07 11:50:33,1,2,11
13118,11,Bread,6175,2017-02-07 12:16:22,1,2,12
13119,37,Farm House,6176,2017-02-07 12:23:03,1,2,12
13120,23,Coffee,6177,2017-02-07 12:30:41,1,2,12
13121,2,Alfajores,6177,2017-02-07 12:30:41,1,2,12
13122,23,Coffee,6178,2017-02-07 12:32:15,1,2,12
13123,23,Coffee,6178,2017-02-07 12:32:15,1,2,12
13124,66,Pastry,6178,2017-02-07 12:32:15,1,2,12
13125,51,Juice,6179,2017-02-07 12:49:41,1,2,12
13126,18,Chicken Stew,6179,2017-02-07 12:49:41,1,2,12
13127,18,Chicken Stew,6180,2017-02-07 12:50:45,1,2,12
13128,21,Chocolates,6180,2017-02-07 12:50:45,1,2,12
13129,79,Soup,6181,2017-02-07 13:03:45,1,2,13
13130,23,Coffee,6181,2017-02-07 13:03:45,1,2,13
13131,18,Chicken Stew,6182,2017-02-07 13:06:24,1,2,13
13132,51,Juice,6182,2017-02-07 13:06:24,1,2,13
13133,32,Eggs,6182,2017-02-07 13:06:24,1,2,13
13134,11,Bread,6182,2017-02-07 13:06:24,1,2,13
13135,15,Cake,6182,2017-02-07 13:06:24,1,2,13
13136,15,Cake,6183,2017-02-07 13:27:44,1,2,13
13137,15,Cake,6183,2017-02-07 13:27:44,1,2,13
13138,23,Coffee,6183,2017-02-07 13:27:44,1,2,13
13139,48,Hot chocolate,6183,2017-02-07 13:27:44,1,2,13
13140,23,Coffee,6184,2017-02-07 13:33:14,1,2,13
13141,23,Coffee,6184,2017-02-07 13:33:14,1,2,13
13142,15,Cake,6184,2017-02-07 13:33:14,1,2,13
13143,37,Farm House,6185,2017-02-07 13:41:13,1,2,13
13144,11,Bread,6186,2017-02-07 13:44:40,1,2,13
13145,6,Baguette,6187,2017-02-07 13:49:18,1,2,13
13146,79,Soup,6188,2017-02-07 14:26:30,1,2,14
13147,80,Spanish Brunch,6189,2017-02-07 14:26:57,1,2,14
13148,84,Tea,6189,2017-02-07 14:26:57,1,2,14
13149,23,Coffee,6190,2017-02-07 14:46:51,1,2,14
13150,15,Cake,6190,2017-02-07 14:46:51,1,2,14
13151,84,Tea,6191,2017-02-07 14:52:23,1,2,14
13152,84,Tea,6191,2017-02-07 14:52:23,1,2,14
13153,80,Spanish Brunch,6191,2017-02-07 14:52:23,1,2,14
13154,23,Coffee,6192,2017-02-07 15:03:18,1,2,15
13155,23,Coffee,6192,2017-02-07 15:03:18,1,2,15
13156,14,Brownie,6192,2017-02-07 15:03:18,1,2,15
13157,89,Truffles,6192,2017-02-07 15:03:18,1,2,15
13158,48,Hot chocolate,6193,2017-02-07 15:42:37,1,2,15
13159,15,Cake,6193,2017-02-07 15:42:37,1,2,15
13160,11,Bread,6194,2017-02-07 15:54:36,1,2,15
13161,2,Alfajores,6194,2017-02-07 15:54:36,1,2,15
13162,84,Tea,6195,2017-02-07 15:55:58,1,2,15
13163,11,Bread,6196,2017-02-07 16:19:02,1,2,16
13164,23,Coffee,6197,2017-02-07 16:47:37,1,2,16
13165,2,Alfajores,6197,2017-02-07 16:47:37,1,2,16
13166,11,Bread,6198,2017-02-07 17:01:48,1,2,17
13167,78,Smoothies,6198,2017-02-07 17:01:48,1,2,17
13168,57,Mineral water,6198,2017-02-07 17:01:48,1,2,17
13169,2,Alfajores,6198,2017-02-07 17:01:48,1,2,17
13170,14,Brownie,6198,2017-02-07 17:01:48,1,2,17
13171,15,Cake,6198,2017-02-07 17:01:48,1,2,17
13172,11,Bread,6198,2017-02-07 17:01:48,1,2,17
13173,23,Coffee,6199,2017-02-07 17:06:40,1,2,17
13174,84,Tea,6199,2017-02-07 17:06:40,1,2,17
13175,15,Cake,6199,2017-02-07 17:06:40,1,2,17
13176,6,Baguette,6200,2017-02-07 17:26:00,1,2,17
13177,74,Sandwich,6201,2017-02-07 17:34:23,1,2,17
13178,84,Tea,6201,2017-02-07 17:34:23,1,2,17
13179,23,Coffee,6202,2017-02-08 08:34:11,2,2,8
13180,2,Alfajores,6203,2017-02-08 08:37:15,2,2,8
13181,11,Bread,6205,2017-02-08 09:09:37,2,2,9
13182,11,Bread,6206,2017-02-08 09:39:18,2,2,9
13183,66,Pastry,6206,2017-02-08 09:39:18,2,2,9
13184,66,Pastry,6207,2017-02-08 09:42:40,2,2,9
13185,11,Bread,6207,2017-02-08 09:42:40,2,2,9
13186,32,Eggs,6207,2017-02-08 09:42:40,2,2,9
13187,63,Nomad bag,6207,2017-02-08 09:42:40,2,2,9
13188,23,Coffee,6208,2017-02-08 10:21:59,2,2,10
13189,23,Coffee,6208,2017-02-08 10:21:59,2,2,10
13190,2,Alfajores,6208,2017-02-08 10:21:59,2,2,10
13191,23,Coffee,6209,2017-02-08 10:24:07,2,2,10
13192,11,Bread,6209,2017-02-08 10:24:07,2,2,10
13193,23,Coffee,6210,2017-02-08 10:30:26,2,2,10
13194,11,Bread,6211,2017-02-08 10:30:45,2,2,10
13195,23,Coffee,6212,2017-02-08 10:36:09,2,2,10
13196,11,Bread,6213,2017-02-08 10:48:07,2,2,10
13197,80,Spanish Brunch,6213,2017-02-08 10:48:07,2,2,10
13198,23,Coffee,6214,2017-02-08 11:16:58,2,2,11
13199,23,Coffee,6215,2017-02-08 11:41:36,2,2,11
13200,23,Coffee,6215,2017-02-08 11:41:36,2,2,11
13201,66,Pastry,6215,2017-02-08 11:41:36,2,2,11
13202,55,Medialuna,6215,2017-02-08 11:41:36,2,2,11
13203,57,Mineral water,6216,2017-02-08 11:46:18,2,2,11
13204,28,Crisps,6216,2017-02-08 11:46:18,2,2,11
13205,74,Sandwich,6216,2017-02-08 11:46:18,2,2,11
13206,23,Coffee,6217,2017-02-08 12:04:50,2,2,12
13207,23,Coffee,6217,2017-02-08 12:04:50,2,2,12
