,dayofweek,month,hour,item_code,counts
2225,2,11,13,15,4
2226,2,11,13,23,14
2227,2,11,13,26,5
2228,2,11,13,32,1
2229,2,11,13,37,1
2230,2,11,13,40,1
2231,2,11,13,46,2
2232,2,11,13,49,1
2233,2,11,13,51,1
2234,2,11,13,60,3
2235,2,11,13,62,3
2236,2,11,13,74,6
2237,2,11,13,79,9
2238,2,11,13,83,1
2239,2,11,13,84,8
2240,2,11,14,2,1
2241,2,11,14,11,11
2242,2,11,14,12,2
2243,2,11,14,14,1
2244,2,11,14,15,1
2245,2,11,14,23,12
2246,2,11,14,26,1
2247,2,11,14,40,2
2248,2,11,14,46,2
2249,2,11,14,48,1
2250,2,11,14,49,1
2251,2,11,14,57,1
2252,2,11,14,60,1
2253,2,11,14,62,2
2254,2,11,14,64,1
2255,2,11,14,69,1
2256,2,11,14,74,2
2257,2,11,14,79,2
2258,2,11,14,84,9
2259,2,11,15,2,4
2260,2,11,15,11,5
2261,2,11,15,15,2
2262,2,11,15,23,13
2263,2,11,15,25,1
2264,2,11,15,26,1
2265,2,11,15,38,1
2266,2,11,15,40,1
2267,2,11,15,48,3
2268,2,11,15,51,1
2269,2,11,15,57,1
2270,2,11,15,60,3
2271,2,11,15,62,2
2272,2,11,15,74,3
2273,2,11,15,75,1
2274,2,11,15,79,4
2275,2,11,15,84,6
2276,2,11,15,87,1
2277,2,11,15,94,1
2278,2,11,16,2,2
2279,2,11,16,11,6
2280,2,11,16,23,11
2281,2,11,16,26,3
2282,2,11,16,40,1
2283,2,11,16,48,2
2284,2,11,16,51,1
2285,2,11,16,55,3
2286,2,11,16,57,1
2287,2,11,16,61,1
2288,2,11,16,62,1
2289,2,11,16,67,1
2290,2,11,16,83,1
2291,2,11,16,84,1
2292,2,11,16,87,2
2293,2,11,17,2,1
2294,2,11,17,11,3
2295,2,11,17,23,2
2296,2,11,17,40,1
2297,2,11,17,62,1
2298,2,11,17,75,1
2299,2,11,18,2,2
2300,2,11,18,11,1
2301,2,11,18,23,3
2302,2,11,18,51,1
2303,2,11,18,56,2
2304,2,11,18,57,1
2305,2,11,18,74,1
2306,2,11,18,75,1
2307,2,11,18,84,1
2308,2,11,19,0,1
2309,2,12,8,11,5
2310,2,12,8,23,9
2311,2,12,8,55,1
2312,2,12,8,66,2
2313,2,12,8,84,2
2314,2,12,8,88,1
2315,2,12,9,11,9
2316,2,12,9,15,1
2317,2,12,9,23,7
2318,2,12,9,26,1
2319,2,12,9,40,2
2320,2,12,9,48,1
2321,2,12,9,49,1
2322,2,12,9,51,1
2323,2,12,9,55,2
2324,2,12,9,62,2
2325,2,12,9,66,1
2326,2,12,9,84,3
2327,2,12,9,88,4
2328,2,12,10,11,11
2329,2,12,10,15,2
2330,2,12,10,23,24
2331,2,12,10,26,1
2332,2,12,10,37,3
2333,2,12,10,40,1
2334,2,12,10,48,1
2335,2,12,10,51,1
2336,2,12,10,55,4
2337,2,12,10,60,1
2338,2,12,10,62,1
2339,2,12,10,66,3
2340,2,12,10,84,2
2341,2,12,10,88,2
2342,2,12,11,2,2
2343,2,12,11,11,17
2344,2,12,11,15,2
2345,2,12,11,23,32
2346,2,12,11,25,1
2347,2,12,11,26,1
2348,2,12,11,37,1
2349,2,12,11,42,1
2350,2,12,11,48,2
2351,2,12,11,51,2
2352,2,12,11,55,6
2353,2,12,11,60,2
2354,2,12,11,62,6
2355,2,12,11,66,1
2356,2,12,11,74,2
2357,2,12,11,84,5
2358,2,12,11,89,1
2359,2,12,11,93,1
2360,2,12,12,2,1
2361,2,12,12,11,11
2362,2,12,12,15,2
2363,2,12,12,23,16
2364,2,12,12,27,1
2365,2,12,12,37,3
2366,2,12,12,48,2
2367,2,12,12,49,2
2368,2,12,12,59,1
2369,2,12,12,62,7
2370,2,12,12,66,2
2371,2,12,12,74,3
2372,2,12,12,78,1
2373,2,12,12,84,3
2374,2,12,12,88,1
2375,2,12,12,89,1
2376,2,12,13,11,7
2377,2,12,13,15,3
2378,2,12,13,23,9
2379,2,12,13,25,2
2380,2,12,13,28,1
2381,2,12,13,40,1
2382,2,12,13,48,4
2383,2,12,13,51,1
2384,2,12,13,57,1
2385,2,12,13,62,9
2386,2,12,13,74,4
2387,2,12,13,84,4
2388,2,12,13,88,1
2389,2,12,13,89,2
2390,2,12,14,4,1
2391,2,12,14,11,8
2392,2,12,14,15,4
2393,2,12,14,23,11
2394,2,12,14,25,3
2395,2,12,14,26,1
2396,2,12,14,40,1
2397,2,12,14,51,2
2398,2,12,14,57,1
2399,2,12,14,62,9
2400,2,12,14,74,6
2401,2,12,14,75,1
2402,2,12,14,84,3
2403,2,12,14,88,1
2404,2,12,14,89,1
2405,2,12,15,2,2
2406,2,12,15,11,11
2407,2,12,15,14,1
2408,2,12,15,15,2
2409,2,12,15,23,10
2410,2,12,15,25,2
2411,2,12,15,26,2
2412,2,12,15,48,3
2413,2,12,15,50,3
2414,2,12,15,51,1
2415,2,12,15,60,1
2416,2,12,15,62,1
2417,2,12,15,66,2
2418,2,12,15,74,1
2419,2,12,15,84,5
2420,2,12,15,88,1
2421,2,12,15,93,1
2422,2,12,16,2,1
2423,2,12,16,8,1
2424,2,12,16,11,1
2425,2,12,16,14,1
2426,2,12,16,15,2
2427,2,12,16,23,9
2428,2,12,16,26,2
2429,2,12,16,28,1
2430,2,12,16,48,5
2431,2,12,16,62,2
2432,2,12,16,74,2
2433,2,12,16,75,1
2434,2,12,16,84,2
2435,2,12,17,15,1
2436,2,12,17,23,1
2437,2,12,17,40,1
2438,2,12,17,49,1
2439,3,1,7,23,1
2440,3,1,8,11,3
2441,3,1,8,23,4
2442,3,1,8,55,2
2443,3,1,8,66,1
2444,3,1,8,84,1
2445,3,1,8,88,2
2446,3,1,9,11,11
2447,3,1,9,23,13
2448,3,1,9,26,2
2449,3,1,9,37,2
2450,3,1,9,43,1
2451,3,1,9,48,4
2452,3,1,9,51,1
2453,3,1,9,55,2
2454,3,1,9,60,1
2455,3,1,9,66,2
2456,3,1,9,74,2
2457,3,1,9,80,1
2458,3,1,9,84,6
2459,3,1,9,88,2
2460,3,1,10,2,2
2461,3,1,10,11,8
2462,3,1,10,15,3
2463,3,1,10,23,9
2464,3,1,10,26,1
2465,3,1,10,37,1
2466,3,1,10,48,5
2467,3,1,10,50,1
2468,3,1,10,51,1
2469,3,1,10,57,1
2470,3,1,10,60,1
2471,3,1,10,66,2
2472,3,1,10,84,2
2473,3,1,10,88,1
2474,3,1,10,89,1
2475,3,1,11,2,1
2476,3,1,11,4,1
2477,3,1,11,11,7
2478,3,1,11,14,2
2479,3,1,11,15,8
2480,3,1,11,18,1
2481,3,1,11,23,32
2482,3,1,11,25,1
2483,3,1,11,26,5
2484,3,1,11,33,1
2485,3,1,11,37,2
2486,3,1,11,48,2
2487,3,1,11,50,2
2488,3,1,11,51,8
2489,3,1,11,55,1
2490,3,1,11,60,6
2491,3,1,11,62,4
2492,3,1,11,66,1
2493,3,1,11,74,2
2494,3,1,11,75,1
2495,3,1,11,84,8
2496,3,1,11,87,3
2497,3,1,11,88,4
2498,3,1,11,89,1
2499,3,1,11,93,1
2500,3,1,12,6,2
2501,3,1,12,11,10
2502,3,1,12,23,14
2503,3,1,12,26,4
2504,3,1,12,28,1
2505,3,1,12,37,2
2506,3,1,12,39,1
2507,3,1,12,48,1
2508,3,1,12,51,1
2509,3,1,12,55,3
2510,3,1,12,60,1
2511,3,1,12,62,1
2512,3,1,12,73,1
2513,3,1,12,74,4
2514,3,1,12,79,1
2515,3,1,12,80,1
2516,3,1,12,84,3
2517,3,1,12,88,2
2518,3,1,12,93,1
2519,3,1,13,2,1
2520,3,1,13,6,1
2521,3,1,13,11,9
2522,3,1,13,15,2
2523,3,1,13,18,3
2524,3,1,13,23,11
2525,3,1,13,25,2
2526,3,1,13,38,1
2527,3,1,13,39,2
2528,3,1,13,40,1
2529,3,1,13,48,1
2530,3,1,13,51,2
2531,3,1,13,55,3
2532,3,1,13,60,3
2533,3,1,13,62,5
2534,3,1,13,66,3
2535,3,1,13,74,7
2536,3,1,13,79,4
2537,3,1,13,80,1
2538,3,1,13,84,5
2539,3,1,13,89,2
2540,3,1,14,11,7
2541,3,1,14,14,1
2542,3,1,14,15,3
2543,3,1,14,23,6
2544,3,1,14,32,1
2545,3,1,14,49,1
2546,3,1,14,62,1
2547,3,1,14,66,2
2548,3,1,14,74,2
2549,3,1,14,84,2
2550,3,1,14,88,1
2551,3,1,15,11,9
2552,3,1,15,15,1
2553,3,1,15,18,1
2554,3,1,15,23,12
2555,3,1,15,26,2
2556,3,1,15,37,1
2557,3,1,15,39,2
2558,3,1,15,48,3
2559,3,1,15,50,1
2560,3,1,15,51,1
2561,3,1,15,55,1
2562,3,1,15,62,1
2563,3,1,15,80,1
2564,3,1,15,84,5
2565,3,1,15,87,3
2566,3,1,15,88,1
2567,3,1,15,89,1
2568,3,1,16,11,2
2569,3,1,16,23,2
2570,3,1,16,60,1
2571,3,1,17,11,1
2572,3,1,17,37,1
2573,3,2,8,11,4
2574,3,2,9,11,12
2575,3,2,9,14,3
2576,3,2,9,15,3
2577,3,2,9,23,14
2578,3,2,9,26,2
2579,3,2,9,37,2
2580,3,2,9,48,1
2581,3,2,9,62,1
2582,3,2,9,66,2
2583,3,2,9,88,2
2584,3,2,10,2,1
2585,3,2,10,6,2
2586,3,2,10,11,5
2587,3,2,10,14,2
2588,3,2,10,23,10
2589,3,2,10,26,2
2590,3,2,10,37,1
2591,3,2,10,48,2
2592,3,2,10,55,1
2593,3,2,10,75,1
2594,3,2,10,88,2
2595,3,2,11,2,3
2596,3,2,11,6,1
2597,3,2,11,11,10
2598,3,2,11,14,2
2599,3,2,11,15,4
2600,3,2,11,23,19
2601,3,2,11,26,7
2602,3,2,11,35,1
2603,3,2,11,37,1
2604,3,2,11,48,5
2605,3,2,11,51,6
2606,3,2,11,55,4
2607,3,2,11,60,1
2608,3,2,11,62,1
2609,3,2,11,66,2
2610,3,2,11,74,3
2611,3,2,11,84,4
2612,3,2,11,87,1
2613,3,2,11,88,2
2614,3,2,11,91,2
2615,3,2,12,2,2
2616,3,2,12,6,2
2617,3,2,12,11,6
2618,3,2,12,14,1
2619,3,2,12,15,7
2620,3,2,12,18,3
2621,3,2,12,23,17
2622,3,2,12,25,3
2623,3,2,12,26,3
2624,3,2,12,30,1
2625,3,2,12,32,1
2626,3,2,12,40,1
2627,3,2,12,48,4
2628,3,2,12,49,1
2629,3,2,12,50,1
2630,3,2,12,51,3
2631,3,2,12,62,1
2632,3,2,12,66,6
2633,3,2,12,74,4
2634,3,2,12,75,1
2635,3,2,12,78,1
2636,3,2,12,79,4
2637,3,2,12,80,1
2638,3,2,12,84,4
2639,3,2,12,88,1
2640,3,2,13,2,3
2641,3,2,13,11,3
2642,3,2,13,14,1
2643,3,2,13,15,3
2644,3,2,13,18,3
2645,3,2,13,23,7
2646,3,2,13,26,3
2647,3,2,13,37,1
2648,3,2,13,48,2
2649,3,2,13,51,1
2650,3,2,13,57,1
2651,3,2,13,62,1
2652,3,2,13,74,6
2653,3,2,13,76,2
2654,3,2,13,79,5
2655,3,2,13,84,8
2656,3,2,13,88,1
2657,3,2,14,1,1
2658,3,2,14,2,2
2659,3,2,14,6,1
2660,3,2,14,8,2
2661,3,2,14,11,5
2662,3,2,14,14,1
2663,3,2,14,15,5
2664,3,2,14,18,2
2665,3,2,14,23,15
2666,3,2,14,26,1
2667,3,2,14,35,2
2668,3,2,14,37,1
2669,3,2,14,40,2
2670,3,2,14,49,1
2671,3,2,14,51,3
2672,3,2,14,55,2
2673,3,2,14,60,1
2674,3,2,14,66,3
2675,3,2,14,73,2
2676,3,2,14,74,6
2677,3,2,14,75,1
2678,3,2,14,79,3
2679,3,2,14,80,3
2680,3,2,14,84,6
2681,3,2,14,88,1
2682,3,2,14,89,1
2683,3,2,14,91,1
2684,3,2,15,1,1
2685,3,2,15,2,3
2686,3,2,15,6,2
2687,3,2,15,11,10
2688,3,2,15,14,2
2689,3,2,15,15,8
2690,3,2,15,23,15
2691,3,2,15,26,5
2692,3,2,15,37,1
2693,3,2,15,48,3
2694,3,2,15,50,1
2695,3,2,15,51,3
2696,3,2,15,55,1
2697,3,2,15,57,1
2698,3,2,15,60,2
2699,3,2,15,66,1
2700,3,2,15,79,5
2701,3,2,15,80,1
2702,3,2,15,84,4
2703,3,2,15,87,1
2704,3,2,16,2,1
2705,3,2,16,6,1
2706,3,2,16,11,4
2707,3,2,16,23,3
2708,3,2,16,25,1
2709,3,2,16,26,1
2710,3,2,16,48,2
2711,3,2,16,51,1
2712,3,2,16,60,1
2713,3,2,16,74,1
2714,3,2,16,84,1
2715,3,2,16,87,2
2716,3,2,17,11,3
2717,3,2,17,15,1
2718,3,2,17,23,3
2719,3,2,17,26,1
2720,3,2,17,49,1
2721,3,2,17,60,1
2722,3,2,17,74,2
2723,3,2,17,87,1
2724,3,3,8,6,1
2725,3,3,8,11,5
2726,3,3,8,22,3
2727,3,3,8,23,13
2728,3,3,8,26,2
2729,3,3,8,48,2
2730,3,3,8,50,1
2731,3,3,8,51,1
2732,3,3,8,55,1
2733,3,3,8,57,1
2734,3,3,8,58,1
2735,3,3,8,62,1
2736,3,3,8,66,2
2737,3,3,8,88,3
2738,3,3,9,11,12
2739,3,3,9,15,1
2740,3,3,9,23,15
2741,3,3,9,26,1
2742,3,3,9,37,1
2743,3,3,9,49,1
2744,3,3,9,60,1
2745,3,3,9,66,5
2746,3,3,9,84,3
2747,3,3,9,88,2
2748,3,3,10,6,4
2749,3,3,10,7,1
2750,3,3,10,11,16
2751,3,3,10,14,2
2752,3,3,10,15,6
2753,3,3,10,17,1
2754,3,3,10,23,13
2755,3,3,10,26,3
2756,3,3,10,28,1
2757,3,3,10,35,1
2758,3,3,10,43,1
2759,3,3,10,48,7
2760,3,3,10,50,4
2761,3,3,10,51,3
2762,3,3,10,55,1
2763,3,3,10,62,5
2764,3,3,10,66,3
2765,3,3,10,78,1
2766,3,3,10,84,5
2767,3,3,10,87,3
2768,3,3,10,88,5
2769,3,3,11,6,1
2770,3,3,11,11,12
2771,3,3,11,14,2
2772,3,3,11,15,6
2773,3,3,11,23,16
2774,3,3,11,37,3
2775,3,3,11,48,4
2776,3,3,11,50,1
2777,3,3,11,51,3
2778,3,3,11,55,1
2779,3,3,11,60,2
2780,3,3,11,66,2
2781,3,3,11,74,2
2782,3,3,11,75,1
2783,3,3,11,84,1
2784,3,3,11,87,2
2785,3,3,11,88,2
2786,3,3,11,89,1
2787,3,3,12,6,1
2788,3,3,12,7,1
2789,3,3,12,11,10
2790,3,3,12,14,1
2791,3,3,12,15,4
2792,3,3,12,18,4
2793,3,3,12,23,14
2794,3,3,12,25,1
2795,3,3,12,26,1
2796,3,3,12,51,3
2797,3,3,12,57,1
2798,3,3,12,62,2
2799,3,3,12,66,5
2800,3,3,12,73,2
2801,3,3,12,74,6
2802,3,3,12,79,2
2803,3,3,12,84,6
2804,3,3,12,88,1
2805,3,3,12,89,1
2806,3,3,13,3,1
2807,3,3,13,6,1
2808,3,3,13,11,8
2809,3,3,13,15,1
2810,3,3,13,18,5
2811,3,3,13,22,1
2812,3,3,13,23,11
2813,3,3,13,25,1
2814,3,3,13,26,3
2815,3,3,13,35,1
2816,3,3,13,51,2
2817,3,3,13,57,1
2818,3,3,13,62,2
2819,3,3,13,66,2
2820,3,3,13,73,4
2821,3,3,13,74,6
2822,3,3,13,75,1
2823,3,3,13,79,5
2824,3,3,13,80,1
2825,3,3,13,84,5
2826,3,3,13,88,1
2827,3,3,13,89,3
2828,3,3,14,6,1
2829,3,3,14,11,7
2830,3,3,14,14,1
2831,3,3,14,15,4
2832,3,3,14,18,3
2833,3,3,14,23,25
2834,3,3,14,26,1
2835,3,3,14,32,1
2836,3,3,14,48,1
2837,3,3,14,51,1
2838,3,3,14,55,3
2839,3,3,14,62,1
2840,3,3,14,63,1
2841,3,3,14,66,6
2842,3,3,14,74,4
2843,3,3,14,76,1
2844,3,3,14,79,4
2845,3,3,14,80,2
2846,3,3,14,84,4
2847,3,3,14,87,2
2848,3,3,14,88,1
2849,3,3,14,89,1
2850,3,3,15,11,9
2851,3,3,15,14,1
2852,3,3,15,15,8
2853,3,3,15,18,1
2854,3,3,15,23,23
2855,3,3,15,25,2
2856,3,3,15,26,2
2857,3,3,15,37,1
2858,3,3,15,48,4
2859,3,3,15,66,2
2860,3,3,15,74,5
2861,3,3,15,76,1
2862,3,3,15,80,2
2863,3,3,15,84,9
2864,3,3,15,88,1
2865,3,3,15,89,3
2866,3,3,16,7,1
2867,3,3,16,11,10
2868,3,3,16,15,10
2869,3,3,16,23,13
2870,3,3,16,25,1
2871,3,3,16,29,1
2872,3,3,16,48,1
2873,3,3,16,51,2
2874,3,3,16,60,1
2875,3,3,16,66,1
2876,3,3,16,78,2
2877,3,3,16,80,1
2878,3,3,16,84,6
2879,3,3,16,87,1
2880,3,3,17,15,1
2881,3,3,17,23,2
2882,3,3,17,26,1
2883,3,3,17,48,1
2884,3,3,17,58,1
2885,3,3,17,60,1
2886,3,3,17,76,1
2887,3,3,17,84,1
2888,3,4,8,11,1
2889,3,4,8,23,2
2890,3,4,8,88,1
2891,3,4,9,2,1
2892,3,4,9,11,2
2893,3,4,9,23,3
2894,3,4,9,37,1
2895,3,4,9,51,1
2896,3,4,9,62,1
2897,3,4,9,84,1
2898,3,4,9,87,1
2899,3,4,9,88,1
2900,3,4,10,11,2
2901,3,4,10,23,4
2902,3,4,10,26,1
2903,3,4,10,50,1
2904,3,4,10,51,3
2905,3,4,10,84,1
2906,3,4,10,87,1
2907,3,4,11,2,2
2908,3,4,11,11,2
2909,3,4,11,13,1
2910,3,4,11,15,1
2911,3,4,11,22,1
2912,3,4,11,23,3
2913,3,4,11,37,1
2914,3,4,11,75,1
2915,3,4,11,84,2
2916,3,4,11,88,1
2917,3,4,12,4,1
2918,3,4,12,23,2
2919,3,4,12,26,1
2920,3,4,12,51,1
2921,3,4,12,73,1
2922,3,4,12,74,3
2923,3,4,12,79,1
2924,3,4,12,84,2
2925,3,4,13,11,2
2926,3,4,13,23,3
2927,3,4,13,25,1
2928,3,4,13,37,1
2929,3,4,13,60,1
2930,3,4,13,74,2
2931,3,4,13,79,2
2932,3,4,13,87,1
2933,3,4,14,2,1
2934,3,4,14,11,4
2935,3,4,14,23,8
2936,3,4,14,25,1
2937,3,4,14,28,1
2938,3,4,14,60,1
2939,3,4,14,73,1
2940,3,4,14,74,6
2941,3,4,14,78,1
2942,3,4,14,79,1
2943,3,4,14,84,3
2944,3,4,14,87,2
2945,3,4,14,88,1
2946,3,4,14,89,1
2947,3,4,15,11,1
2948,3,4,15,23,1
2949,3,4,15,25,1
2950,3,4,15,74,1
2951,3,4,15,88,1
2952,3,4,16,2,1
2953,3,4,16,11,2
2954,3,4,16,15,1
2955,3,4,16,23,1
2956,3,4,16,26,1
2957,3,4,16,51,1
2958,3,4,16,57,1
2959,3,4,16,60,1
2960,3,4,17,26,1
2961,3,4,17,84,2
2962,3,4,17,87,1
2963,3,11,7,11,1
2964,3,11,7,23,2
2965,3,11,7,55,3
2966,3,11,8,11,6
2967,3,11,8,23,6
2968,3,11,8,37,2
2969,3,11,8,55,4
2970,3,11,8,62,2
2971,3,11,8,66,3
2972,3,11,8,74,1
2973,3,11,8,77,2
2974,3,11,8,84,1
2975,3,11,9,2,1
2976,3,11,9,11,15
2977,3,11,9,14,2
2978,3,11,9,23,15
2979,3,11,9,26,3
2980,3,11,9,37,4
2981,3,11,9,38,1
2982,3,11,9,48,2
2983,3,11,9,49,3
2984,3,11,9,51,1
2985,3,11,9,52,3
2986,3,11,9,55,9
2987,3,11,9,61,1
2988,3,11,9,62,2
2989,3,11,9,66,17
2990,3,11,9,83,2
2991,3,11,9,84,2
2992,3,11,10,2,3
2993,3,11,10,11,17
2994,3,11,10,14,1
2995,3,11,10,15,3
2996,3,11,10,23,18
2997,3,11,10,26,4
2998,3,11,10,37,4
2999,3,11,10,38,1
3000,3,11,10,40,2
3001,3,11,10,49,1
3002,3,11,10,51,1
3003,3,11,10,52,1
3004,3,11,10,55,2
3005,3,11,10,60,1
3006,3,11,10,62,4
3007,3,11,10,66,6
3008,3,11,10,74,1
3009,3,11,10,75,2
3010,3,11,10,84,9
3011,3,11,11,2,2
3012,3,11,11,4,1
3013,3,11,11,11,11
3014,3,11,11,14,2
3015,3,11,11,15,1
3016,3,11,11,23,17
3017,3,11,11,26,3
3018,3,11,11,46,1
3019,3,11,11,48,2
3020,3,11,11,49,2
3021,3,11,11,52,2
3022,3,11,11,55,2
3023,3,11,11,60,1
3024,3,11,11,62,2
3025,3,11,11,66,4
3026,3,11,11,78,1
3027,3,11,11,79,2
3028,3,11,11,84,5
3029,3,11,11,86,1
3030,3,11,11,89,1
3031,3,11,12,2,3
3032,3,11,12,4,1
3033,3,11,12,11,17
3034,3,11,12,14,3
3035,3,11,12,15,2
3036,3,11,12,23,20
3037,3,11,12,26,2
3038,3,11,12,34,1
3039,3,11,12,38,1
3040,3,11,12,40,2
3041,3,11,12,46,4
3042,3,11,12,48,2
3043,3,11,12,57,1
3044,3,11,12,62,6
3045,3,11,12,66,2
3046,3,11,12,67,1
3047,3,11,12,74,7
3048,3,11,12,78,1
3049,3,11,12,79,4
3050,3,11,12,83,1
3051,3,11,12,84,5
3052,3,11,13,2,2
3053,3,11,13,11,9
3054,3,11,13,14,5
3055,3,11,13,15,3
3056,3,11,13,23,19
3057,3,11,13,26,2
3058,3,11,13,34,1
3059,3,11,13,37,1
3060,3,11,13,38,2
3061,3,11,13,40,1
3062,3,11,13,46,7
3063,3,11,13,48,1
3064,3,11,13,51,1
3065,3,11,13,52,1
3066,3,11,13,57,1
3067,3,11,13,60,1
3068,3,11,13,66,2
3069,3,11,13,74,6
3070,3,11,13,75,2
3071,3,11,13,78,1
3072,3,11,13,79,4
3073,3,11,13,84,2
3074,3,11,14,2,6
3075,3,11,14,11,10
3076,3,11,14,14,3
3077,3,11,14,15,6
3078,3,11,14,23,15
3079,3,11,14,26,1
3080,3,11,14,31,2
3081,3,11,14,34,1
3082,3,11,14,38,1
3083,3,11,14,40,1
3084,3,11,14,48,1
3085,3,11,14,55,1
3086,3,11,14,62,1
3087,3,11,14,66,1
3088,3,11,14,74,1
3089,3,11,14,75,1
3090,3,11,14,79,2
3091,3,11,14,84,5
3092,3,11,15,2,5
3093,3,11,15,11,7
3094,3,11,15,14,4
3095,3,11,15,15,2
3096,3,11,15,23,14
3097,3,11,15,31,1
3098,3,11,15,33,1
3099,3,11,15,37,1
3100,3,11,15,40,1
3101,3,11,15,48,3
3102,3,11,15,51,1
3103,3,11,15,52,1
3104,3,11,15,55,1
3105,3,11,15,60,1
3106,3,11,15,74,1
3107,3,11,15,79,1
3108,3,11,15,84,3
3109,3,11,15,89,1
3110,3,11,16,2,5
3111,3,11,16,4,2
3112,3,11,16,11,6
3113,3,11,16,14,4
3114,3,11,16,15,4
3115,3,11,16,20,1
3116,3,11,16,23,12
3117,3,11,16,25,1
3118,3,11,16,26,3
3119,3,11,16,37,1
3120,3,11,16,38,1
3121,3,11,16,44,1
3122,3,11,16,48,2
3123,3,11,16,51,1
3124,3,11,16,67,1
3125,3,11,16,75,1
3126,3,11,16,84,5
3127,3,11,16,89,1
3128,3,11,17,2,2
3129,3,11,17,4,1
3130,3,11,17,11,2
3131,3,11,17,23,4
3132,3,11,17,25,1
3133,3,11,17,26,2
3134,3,11,17,31,1
3135,3,11,17,33,2
3136,3,11,17,37,1
3137,3,11,17,38,1
3138,3,11,17,44,1
3139,3,11,17,51,1
3140,3,11,17,61,2
3141,3,11,17,75,1
3142,3,11,17,84,2
3143,3,11,18,23,2
3144,3,11,18,48,1
3145,3,11,19,23,1
3146,3,12,8,2,1
3147,3,12,8,11,4
3148,3,12,8,15,1
3149,3,12,8,23,5
3150,3,12,8,55,1
3151,3,12,8,62,2
3152,3,12,8,66,2
3153,3,12,9,11,8
3154,3,12,9,15,1
3155,3,12,9,23,16
3156,3,12,9,48,3
3157,3,12,9,49,1
3158,3,12,9,55,2
3159,3,12,9,57,1
3160,3,12,9,62,1
3161,3,12,9,66,7
3162,3,12,9,84,1
3163,3,12,9,88,2
3164,3,12,9,89,1
3165,3,12,9,93,1
3166,3,12,10,11,19
3167,3,12,10,14,1
3168,3,12,10,15,3
3169,3,12,10,23,22
3170,3,12,10,26,1
3171,3,12,10,37,1
3172,3,12,10,48,3
3173,3,12,10,55,4
3174,3,12,10,60,2
3175,3,12,10,62,8
3176,3,12,10,66,10
3177,3,12,10,84,8
3178,3,12,10,86,2
3179,3,12,10,88,1
3180,3,12,11,11,12
3181,3,12,11,15,4
3182,3,12,11,23,24
3183,3,12,11,26,1
3184,3,12,11,31,1
3185,3,12,11,37,5
3186,3,12,11,48,2
3187,3,12,11,50,1
3188,3,12,11,51,1
3189,3,12,11,55,2
3190,3,12,11,62,2
3191,3,12,11,65,1
3192,3,12,11,66,5
3193,3,12,11,74,1
3194,3,12,11,78,2
3195,3,12,11,84,5
3196,3,12,11,88,5
3197,3,12,11,89,1
3198,3,12,11,93,1
3199,3,12,12,11,21
3200,3,12,12,15,2
3201,3,12,12,23,12
3202,3,12,12,26,1
3203,3,12,12,39,1
3204,3,12,12,40,2
3205,3,12,12,46,2
3206,3,12,12,48,2
3207,3,12,12,52,1
3208,3,12,12,66,3
3209,3,12,12,74,3
3210,3,12,12,75,1
3211,3,12,12,78,1
3212,3,12,12,84,5
3213,3,12,12,88,1
3214,3,12,12,89,1
3215,3,12,12,93,1
3216,3,12,13,2,1
3217,3,12,13,4,1
3218,3,12,13,8,1
3219,3,12,13,11,15
3220,3,12,13,14,2
3221,3,12,13,15,4
3222,3,12,13,23,25
3223,3,12,13,25,3
3224,3,12,13,26,1
3225,3,12,13,37,2
3226,3,12,13,40,1
3227,3,12,13,46,1
3228,3,12,13,48,2
3229,3,12,13,51,5
3230,3,12,13,54,1
3231,3,12,13,55,2
3232,3,12,13,60,1
3233,3,12,13,62,10
3234,3,12,13,65,1
3235,3,12,13,66,3
3236,3,12,13,74,4
3237,3,12,13,84,2
3238,3,12,14,11,15
3239,3,12,14,14,1
3240,3,12,14,15,5
3241,3,12,14,23,25
3242,3,12,14,25,1
3243,3,12,14,26,1
3244,3,12,14,28,1
3245,3,12,14,39,2
3246,3,12,14,40,2
3247,3,12,14,48,5
3248,3,12,14,50,2
3249,3,12,14,51,1
3250,3,12,14,55,4
3251,3,12,14,57,1
3252,3,12,14,60,3
3253,3,12,14,62,4
3254,3,12,14,66,2
3255,3,12,14,74,4
3256,3,12,14,75,1
3257,3,12,14,81,1
3258,3,12,14,84,7
3259,3,12,14,89,1
3260,3,12,15,2,1
3261,3,12,15,11,10
3262,3,12,15,14,2
3263,3,12,15,15,3
3264,3,12,15,23,7
3265,3,12,15,37,1
3266,3,12,15,48,1
3267,3,12,15,49,2
3268,3,12,15,51,1
3269,3,12,15,55,1
3270,3,12,15,60,1
3271,3,12,15,62,1
3272,3,12,15,84,3
3273,3,12,15,88,1
3274,3,12,16,2,1
3275,3,12,16,11,8
3276,3,12,16,15,5
3277,3,12,16,23,6
3278,3,12,16,26,1
3279,3,12,16,40,2
3280,3,12,16,48,4
3281,3,12,16,51,1
3282,3,12,16,84,2
3283,3,12,17,8,1
3284,3,12,17,11,1
3285,3,12,17,15,1
3286,3,12,17,23,1
3287,3,12,17,26,2
3288,3,12,17,33,1
3289,3,12,17,40,2
3290,3,12,17,48,1
3291,3,12,17,49,2
3292,3,12,17,55,2
3293,3,12,18,11,1
3294,3,12,18,37,1
3295,3,12,18,40,1
3296,3,12,18,66,1
3297,3,12,19,11,1
3298,3,12,19,23,3
3299,3,12,19,48,2
